id,topografi,pekerjaan_utama,prop_pln,bhn_bakar_masak,pemukiman_kumuh,pemukiman_bantaran,jml_paud_tk,jml_sd_sederajat,jml_smp_sederajat,jml_sma_sederajat,jml_akademi_pt,jml_rs_rsb,jml_puskesmas_pustu,jml_poli_dokter,jml_bersalin_bidan,jml_poskesdes_polindes,jml_dr_drg,jml_bank,status
PDS-13734,3,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-12698,3,3,1.0,2,2,2,8,1,0,0,0,0,0,1,1,0,1,1,KELURAHAN
PDS-20609,3,1,1.0,2,2,2,4,3,1,0,0,0,1,2,1,1,2,0,DESA
PDS-6999,3,1,1.0,2,2,2,0,6,0,0,0,0,0,0,1,0,0,0,DESA
PDS-11284,1,1,1.0,2,1,1,6,2,1,0,0,0,1,0,1,0,0,0,DESA
PDS-8670,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,2,0,0,DESA
PDS-24402,3,1,1.0,2,2,2,10,3,1,1,0,0,0,1,1,0,2,0,DESA
PDS-9046,3,7,1.0,2,2,2,2,2,0,0,0,0,1,1,1,1,0,0,DESA
PDS-21898,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-24885,1,1,1.0,2,2,2,2,1,0,0,0,0,1,0,1,1,0,0,DESA
PDS-21237,3,1,1.0,2,2,1,18,3,0,0,0,0,0,0,2,1,0,0,DESA
PDS-5128,3,1,1.0,2,2,2,10,7,1,1,0,0,1,2,3,0,3,2,DESA
PDS-9328,2,1,0.9972972972972973,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-1546,3,1,1.0,2,2,2,2,5,0,0,0,0,1,2,1,1,1,0,DESA
PDS-0740,1,1,1.0,2,2,0,2,1,0,0,0,0,1,0,1,0,0,0,DESA
PDS-11573,3,1,1.0,5,2,2,12,9,6,4,0,0,0,0,2,2,0,0,DESA
PDS-10876,3,1,1.0,2,2,2,6,2,0,0,0,0,1,0,1,1,0,0,DESA
PDS-1675,3,1,1.0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-16122,1,1,1.0,2,2,2,6,3,0,0,0,0,0,0,3,2,0,0,DESA
PDS-2568,3,1,1.0,2,2,2,2,4,1,0,0,0,0,1,2,1,1,0,DESA
PDS-6985,3,1,1.0,2,2,1,2,2,1,1,0,0,0,0,0,1,0,0,DESA
PDS-6796,3,1,0.9935530085959885,2,1,2,2,1,0,0,0,0,0,0,2,0,0,0,DESA
PDS-4733,1,1,1.0,2,1,2,0,2,1,0,0,0,0,0,1,1,0,0,DESA
PDS-0774,3,1,1.0,2,2,2,10,3,0,0,0,0,0,1,4,0,0,2,DESA
PDS-17250,3,3,1.0,2,1,0,4,1,0,0,0,0,1,3,2,0,2,2,KELURAHAN
PDS-8522,3,3,1.0,2,2,2,0,2,0,0,0,0,0,1,2,1,1,3,DESA
PDS-22543,1,1,1.0,2,2,2,1,1,0,0,0,0,0,0,1,2,0,0,DESA
PDS-17026,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,2,0,0,DESA
PDS-0019,3,1,1.0,2,2,2,6,2,4,0,0,0,0,1,2,2,2,0,DESA
PDS-2245,3,1,1.0,2,2,2,2,4,1,1,0,0,0,0,1,1,0,1,DESA
PDS-3204,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,1,0,1,0,DESA
PDS-7289,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,1,DESA
PDS-5205,3,6,1.0,2,2,1,2,2,1,0,1,0,0,0,0,1,0,0,DESA
PDS-13709,3,1,0.9990749306197965,2,2,2,6,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-6924,1,1,1.0,5,2,2,2,6,3,1,0,0,0,1,3,1,0,2,DESA
PDS-21335,3,1,1.0,2,2,2,5,2,1,1,0,0,1,4,1,0,2,3,DESA
PDS-11999,3,1,1.0,2,2,0,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-11198,3,1,1.0,2,2,1,15,7,1,1,0,0,0,4,4,0,6,0,DESA
PDS-13969,3,1,1.0,2,2,0,2,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-21807,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,4,1,1,2,DESA
PDS-12922,3,4,1.0,2,2,1,14,7,1,0,0,0,1,1,6,0,3,10,DESA
PDS-6666,3,1,1.0,2,2,2,16,8,2,3,0,0,0,1,3,1,0,0,DESA
PDS-3241,3,1,1.0,2,2,2,8,3,2,2,0,0,2,1,0,0,0,1,DESA
PDS-16930,1,1,1.0,5,2,2,4,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-3310,3,1,1.0,3,2,2,4,3,0,0,0,0,0,0,0,1,0,4,DESA
PDS-10359,3,4,1.0,2,2,2,18,6,5,3,0,0,2,2,4,0,1,0,DESA
PDS-0364,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-11018,3,7,1.0,3,2,2,10,3,1,1,0,0,0,0,5,1,1,0,DESA
PDS-11790,3,1,1.0,2,2,2,2,4,1,0,0,0,0,0,1,1,0,0,DESA
PDS-4727,3,6,1.0,2,2,2,24,22,4,4,0,1,1,11,2,0,31,6,KELURAHAN
PDS-8739,3,1,1.0,2,2,2,6,3,2,1,0,0,1,0,2,0,0,0,DESA
PDS-16856,3,1,1.0,2,2,2,6,5,0,0,0,0,0,0,1,1,0,0,DESA
PDS-1642,3,4,1.0,2,1,2,2,2,2,3,1,0,1,2,0,1,3,0,KELURAHAN
PDS-23714,2,1,1.0,2,1,1,2,2,1,1,0,0,1,1,3,1,2,3,KELURAHAN
PDS-1173,3,3,1.0,3,1,2,6,2,1,0,0,0,1,4,1,0,3,1,DESA
PDS-4501,1,1,1.0,2,2,1,4,2,1,0,0,0,0,0,2,1,0,0,DESA
PDS-13466,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-23458,3,1,1.0,2,2,0,4,3,2,1,0,0,0,1,1,0,1,0,DESA
PDS-19794,1,1,1.0,2,2,2,8,3,1,0,0,0,1,0,2,0,0,0,DESA
PDS-3365,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,4,1,0,0,DESA
PDS-18831,3,1,1.0,2,2,0,2,4,1,0,0,0,0,1,3,1,0,0,DESA
PDS-12666,3,1,0.9985272459499264,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,DESA
PDS-1411,3,3,1.0,2,2,2,10,5,0,0,0,0,0,3,4,0,1,1,DESA
PDS-12480,3,1,1.0,2,2,0,0,1,0,0,0,0,1,1,1,0,1,0,DESA
PDS-20234,1,1,1.0,2,2,1,10,4,4,2,0,0,0,1,0,1,0,0,DESA
PDS-6667,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,2,1,0,0,DESA
PDS-11333,3,1,1.0,2,2,2,8,4,3,1,0,0,1,1,2,0,2,0,DESA
PDS-17200,3,1,0.7604835663014734,2,2,2,4,4,1,1,0,0,0,2,1,2,4,3,DESA
PDS-14901,3,7,1.0,2,1,1,6,4,0,1,0,0,1,0,2,0,0,0,DESA
PDS-2132,3,1,1.0,2,2,2,4,8,2,1,0,0,1,0,5,0,0,0,DESA
PDS-1798,3,1,1.0,2,2,0,4,5,1,0,0,1,1,3,2,0,2,0,DESA
PDS-15379,1,1,1.0,2,2,2,5,4,1,0,0,0,0,0,1,1,0,0,DESA
PDS-7728,3,1,1.0,2,2,0,2,2,0,0,0,0,0,1,3,1,0,0,DESA
PDS-4576,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-5191,3,1,1.0,2,2,2,2,1,0,0,0,0,0,1,1,1,1,0,DESA
PDS-8168,3,1,1.0,2,2,2,2,2,1,0,0,0,0,1,2,0,0,3,DESA
PDS-15733,3,1,1.0,3,2,2,6,5,2,2,0,0,1,0,1,0,0,0,DESA
PDS-12411,3,6,1.0,3,1,1,4,1,1,2,0,1,0,3,1,0,3,0,KELURAHAN
PDS-0524,3,1,1.0,2,2,1,4,2,1,0,0,0,1,0,0,0,0,0,DESA
PDS-3090,3,3,1.0,2,2,2,2,2,1,0,0,0,1,1,1,0,0,1,DESA
PDS-21408,1,1,0.9829157175398633,5,2,1,6,2,1,0,0,0,0,0,0,0,0,0,DESA
PDS-11620,3,3,1.0,2,2,1,6,3,2,1,0,0,0,2,1,1,2,0,DESA
PDS-1997,3,1,1.0,2,1,0,2,1,0,0,0,0,0,0,1,0,0,0,DESA
PDS-17917,3,1,1.0,2,2,2,8,4,2,0,0,0,0,0,0,1,1,3,DESA
PDS-11820,3,1,1.0,2,2,1,12,7,1,0,0,0,1,0,2,0,0,0,DESA
PDS-11603,3,3,1.0,2,2,1,2,3,1,1,0,0,0,1,1,0,0,1,DESA
PDS-2832,3,1,1.0,2,2,0,2,2,1,0,0,0,0,1,1,1,1,0,DESA
PDS-8270,1,1,1.0,2,2,2,2,2,1,1,0,0,0,0,1,1,0,0,DESA
PDS-7490,3,1,1.0,2,2,0,6,5,2,0,0,0,3,2,4,0,3,15,DESA
PDS-20428,3,1,1.0,2,2,0,4,2,1,0,0,0,1,0,2,0,0,0,DESA
PDS-20719,3,1,1.0,2,2,2,2,2,0,1,0,0,0,0,2,1,0,0,DESA
PDS-22147,3,1,0.8998344370860927,2,2,1,6,3,1,0,0,0,1,0,0,2,0,0,DESA
PDS-1300,1,1,1.0,5,2,2,6,3,0,0,0,0,1,0,1,0,0,0,DESA
PDS-6274,3,3,1.0,2,2,2,4,1,1,1,0,0,1,5,4,1,5,10,DESA
PDS-5500,3,1,1.0,2,2,2,2,4,1,0,0,0,1,0,2,1,0,0,DESA
PDS-6448,3,4,1.0,2,2,1,4,2,2,4,0,0,1,1,1,0,2,0,KELURAHAN
PDS-15614,3,3,1.0,2,2,2,6,6,6,3,0,0,0,4,1,0,12,3,KELURAHAN
PDS-15127,3,1,1.0,5,2,0,2,1,0,0,0,0,0,0,2,1,0,0,DESA
PDS-17865,3,1,1.0,2,2,0,2,3,0,1,0,0,0,0,1,1,0,0,DESA
PDS-17986,1,1,1.0,2,2,2,2,3,1,0,0,0,0,0,1,0,0,0,DESA
PDS-10152,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-7068,3,3,0.985738255033557,2,2,1,4,3,2,0,0,0,1,0,0,1,2,2,DESA
PDS-22341,3,1,1.0,2,2,2,4,4,4,1,0,0,1,5,6,0,2,0,DESA
PDS-19873,3,1,1.0,3,2,0,2,2,0,0,0,0,0,0,1,1,0,1,DESA
PDS-15117,3,1,1.0,2,2,2,2,2,1,1,0,0,1,0,0,0,0,0,KELURAHAN
PDS-8748,3,6,0.7789566755083996,2,2,1,8,2,0,0,0,0,0,0,5,0,0,0,DESA
PDS-5681,3,1,1.0,3,1,1,12,4,3,4,1,0,1,2,4,2,2,1,DESA
PDS-11550,3,1,1.0,2,2,1,2,0,1,0,0,0,1,0,1,0,0,0,DESA
PDS-16782,3,1,1.0,2,1,0,6,3,1,2,1,0,0,3,5,1,4,0,DESA
PDS-1538,3,1,1.0,2,2,2,8,4,1,0,0,0,0,0,1,2,0,0,DESA
PDS-25175,3,4,1.0,2,2,0,4,3,3,3,2,0,0,2,1,0,2,8,KELURAHAN
PDS-24318,3,1,1.0,2,2,2,8,3,2,4,0,0,0,0,1,2,2,0,DESA
PDS-5556,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-3011,1,1,1.0,3,2,2,4,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-17108,3,1,1.0,2,2,2,0,4,2,2,0,0,1,2,2,0,1,1,DESA
PDS-16685,3,1,1.0,2,2,2,2,1,1,0,0,0,0,0,2,1,1,0,DESA
PDS-7329,3,1,0.9945750452079566,5,2,2,8,2,0,0,1,0,0,2,1,0,6,0,KELURAHAN
PDS-12487,3,4,1.0,2,2,1,12,2,1,0,0,0,0,2,2,1,4,1,DESA
PDS-4186,3,1,1.0,2,2,2,4,3,1,0,0,0,0,0,1,2,0,0,DESA
PDS-15147,3,1,0.6996644295302014,5,2,0,4,4,2,0,0,0,0,0,2,2,0,0,DESA
PDS-9550,3,3,1.0,2,2,2,6,2,0,0,0,0,1,0,3,1,0,0,KELURAHAN
PDS-11497,3,1,1.0,2,2,2,6,4,0,0,0,0,0,1,1,1,0,0,DESA
PDS-13648,1,1,1.0,2,2,2,10,3,0,0,0,0,1,0,2,0,0,0,DESA
PDS-23970,2,1,1.0,2,2,2,10,7,1,0,0,0,0,1,4,0,3,0,DESA
PDS-25037,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-24063,3,1,1.0,2,2,2,2,4,2,0,0,0,0,0,1,1,0,1,DESA
PDS-13148,3,1,1.0,2,2,2,8,4,2,0,0,0,1,1,1,1,0,0,DESA
PDS-4583,3,1,1.0,2,2,2,8,6,1,1,0,0,1,4,3,0,2,2,DESA
PDS-24082,3,1,1.0,2,2,2,6,2,2,1,0,0,0,0,0,0,0,0,DESA
PDS-7368,3,1,1.0,2,2,1,4,0,0,0,0,0,0,1,0,0,2,0,DESA
PDS-10682,1,1,1.0,5,2,2,2,3,2,0,0,0,1,0,0,3,0,0,DESA
PDS-0144,1,1,1.0,2,2,2,2,2,0,0,0,0,0,1,1,1,0,0,KELURAHAN
PDS-21159,1,1,1.0,2,2,2,4,1,0,1,0,0,0,1,1,0,1,0,DESA
PDS-22916,3,1,1.0,2,2,0,6,2,0,1,0,0,0,0,1,1,0,0,DESA
PDS-9345,1,1,1.0,5,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-14142,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,0,1,0,0,DESA
PDS-1213,3,1,1.0,2,2,0,4,5,2,1,0,0,1,0,2,0,0,0,DESA
PDS-18680,3,1,1.0,2,2,2,6,3,0,1,0,0,0,1,0,1,1,5,DESA
PDS-9262,3,4,1.0,2,1,0,4,3,0,0,0,0,0,5,2,1,4,2,KELURAHAN
PDS-14087,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,2,1,0,0,DESA
PDS-21476,3,6,1.0,2,2,1,8,13,5,3,0,0,1,10,19,0,11,2,KELURAHAN
PDS-5995,3,3,1.0,3,2,1,6,2,0,0,0,0,0,0,4,1,0,0,DESA
PDS-4273,3,1,1.0,2,2,0,4,3,1,0,0,0,0,0,2,2,0,0,DESA
PDS-14924,1,1,0.9906542056074766,5,2,2,2,3,0,0,0,0,0,0,0,1,0,0,DESA
PDS-18859,3,1,0.9984025559105432,3,2,2,4,2,1,0,0,0,0,0,1,2,0,0,DESA
PDS-0787,1,1,1.0,2,2,1,6,4,1,0,0,0,1,0,1,1,0,0,DESA
PDS-11050,3,4,1.0,2,1,0,4,3,0,1,0,0,0,4,1,1,5,0,DESA
PDS-14786,3,1,1.0,2,2,2,2,1,1,1,0,0,0,0,1,1,0,0,DESA
PDS-18101,3,4,1.0,2,2,2,2,3,2,4,0,0,0,1,3,1,1,1,DESA
PDS-19530,1,1,1.0,5,2,2,4,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-15793,3,1,0.0,2,2,0,2,6,3,2,0,0,1,0,0,4,0,0,DESA
PDS-12380,1,4,1.0,2,2,2,2,1,1,1,0,0,1,0,0,0,0,0,KELURAHAN
PDS-7854,3,1,1.0,2,2,2,2,3,2,1,0,0,0,0,2,1,0,0,DESA
PDS-23779,3,1,1.0,2,2,1,4,6,1,0,0,0,1,4,2,1,0,0,DESA
PDS-21058,3,1,1.0,2,2,2,4,4,2,2,0,0,1,1,3,2,0,0,DESA
PDS-13017,3,1,1.0,2,2,2,2,2,1,1,0,0,0,0,1,1,0,0,DESA
PDS-14874,3,1,1.0,2,2,2,4,4,0,0,0,0,2,0,2,0,0,0,DESA
PDS-14260,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-4627,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-17381,3,1,1.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,DESA
PDS-18837,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-22185,1,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,DESA
PDS-0155,3,1,1.0,2,2,2,10,5,2,2,0,0,1,0,1,1,2,2,DESA
PDS-11469,3,1,1.0,2,2,1,2,1,0,0,0,0,1,0,2,0,2,0,DESA
PDS-19750,3,1,1.0,2,2,0,4,5,1,0,0,0,0,0,3,1,0,0,DESA
PDS-8056,3,1,1.0,2,2,1,0,1,1,1,0,0,0,0,1,1,0,0,DESA
PDS-21010,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,DESA
PDS-8927,3,3,1.0,2,2,2,0,1,0,0,0,0,0,0,0,2,0,0,DESA
PDS-0157,3,3,1.0,2,1,1,2,3,1,1,1,0,1,0,1,0,1,1,DESA
PDS-3086,3,1,1.0,2,2,2,2,4,1,0,0,0,1,1,3,1,2,0,DESA
PDS-21128,3,1,1.0,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,DESA
PDS-1553,3,1,1.0,2,2,1,5,3,0,0,0,0,0,1,2,1,1,0,DESA
PDS-13394,3,1,1.0,5,2,0,1,2,0,0,0,0,1,0,2,2,1,0,DESA
PDS-0557,3,1,1.0,2,2,2,4,2,1,0,0,0,0,0,1,2,0,0,DESA
PDS-2149,1,1,1.0,2,2,1,4,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-11988,3,1,1.0,2,2,2,2,1,0,0,0,0,0,1,1,1,1,0,DESA
PDS-0496,3,6,1.0,2,2,2,6,1,0,1,0,1,1,3,1,0,1,0,KELURAHAN
PDS-21792,3,1,1.0,2,2,2,0,3,4,4,0,1,0,6,1,1,6,0,DESA
PDS-2322,2,1,1.0,2,2,2,3,2,1,1,0,0,0,0,1,1,0,1,DESA
PDS-17297,3,1,1.0,2,2,0,2,1,1,0,0,0,0,0,1,1,0,0,DESA
PDS-0152,3,1,1.0,2,2,0,12,6,1,0,0,0,0,1,1,1,1,0,DESA
PDS-24496,3,1,0.9992,2,2,2,4,3,0,0,0,0,0,0,1,2,0,0,DESA
PDS-21736,3,1,1.0,2,2,2,12,3,3,4,0,0,0,3,6,1,3,0,DESA
PDS-21171,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-1365,3,1,1.0,2,1,0,4,2,2,0,0,0,2,0,6,0,0,0,DESA
PDS-18123,3,3,1.0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,DESA
PDS-15697,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,2,0,0,DESA
PDS-3721,3,1,1.0,2,2,2,6,3,2,1,0,0,1,0,2,1,0,0,DESA
PDS-7128,1,6,1.0,2,2,2,6,1,1,1,0,0,1,0,2,0,0,1,DESA
PDS-9534,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,1,0,DESA
PDS-17273,3,1,1.0,2,2,2,4,3,1,0,0,0,0,0,3,1,0,0,DESA
PDS-5472,3,1,1.0,2,2,1,0,3,3,0,0,1,0,1,1,1,0,0,DESA
PDS-20362,3,1,1.0,2,2,0,0,3,0,0,0,0,0,0,0,1,0,0,DESA
PDS-4824,3,6,1.0,2,2,2,4,3,2,1,0,0,0,2,0,1,1,0,DESA
PDS-15480,3,4,1.0,2,1,2,10,2,4,6,0,0,0,1,4,1,0,0,KELURAHAN
PDS-12654,1,1,1.0,2,2,2,0,2,1,0,0,0,0,0,1,1,0,0,DESA
PDS-16728,1,1,0.9783653846153846,3,2,2,8,3,1,0,0,0,1,0,1,1,0,0,DESA
PDS-4137,3,1,1.0,2,2,1,2,1,0,0,0,0,1,0,1,1,0,0,DESA
PDS-18608,3,1,1.0,2,2,2,10,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-12389,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,0,1,0,0,DESA
PDS-2122,3,1,1.0,2,2,2,5,3,2,2,1,0,0,2,2,1,1,1,DESA
PDS-6859,3,1,1.0,2,2,0,2,1,0,0,0,0,0,1,1,2,1,0,DESA
PDS-0993,3,1,1.0,2,2,2,2,3,0,0,0,0,1,0,1,1,0,0,DESA
PDS-13274,3,1,1.0,2,2,2,4,4,3,2,0,0,1,0,4,0,0,1,DESA
PDS-15872,1,1,0.9973614775725593,2,2,2,10,4,1,0,0,0,1,0,2,0,0,0,DESA
PDS-16150,1,1,0.9839497557571528,3,2,1,10,6,2,1,0,0,1,0,1,1,0,0,DESA
PDS-19525,1,1,1.0,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,DESA
PDS-15631,1,1,1.0,5,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-7367,3,1,1.0,2,2,2,2,3,1,0,0,0,1,0,1,1,0,0,DESA
PDS-17850,3,1,1.0,5,2,2,0,3,0,0,0,0,1,0,0,0,0,0,KELURAHAN
PDS-23637,3,1,1.0,2,2,2,22,7,1,0,0,2,1,1,1,0,2,1,DESA
PDS-3566,3,1,1.0,2,2,2,2,3,1,1,0,0,0,0,1,2,0,0,DESA
PDS-5841,3,1,1.0,2,2,2,0,2,0,0,0,0,0,1,1,0,0,0,DESA
PDS-16668,1,1,1.0,2,2,2,4,3,1,0,0,0,0,0,0,1,0,0,DESA
PDS-24351,3,1,1.0,2,1,2,8,3,2,1,0,0,0,3,5,1,2,0,DESA
PDS-12862,3,3,1.0,2,1,2,10,5,0,0,0,0,1,2,0,2,1,0,DESA
PDS-8912,3,4,1.0,3,2,2,2,1,1,1,0,0,1,2,4,1,1,11,KELURAHAN
PDS-4152,3,1,1.0,2,2,2,2,5,1,0,0,0,2,1,2,0,0,0,DESA
PDS-16076,3,1,1.0,2,2,2,6,3,0,0,0,0,1,1,0,0,3,0,KELURAHAN
PDS-14272,3,1,1.0,3,2,2,4,4,1,1,0,0,1,0,0,0,0,0,DESA
PDS-14131,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,DESA
PDS-24851,3,4,1.0,2,2,2,4,4,0,0,0,0,0,2,2,1,0,0,DESA
PDS-13503,3,4,1.0,2,2,0,2,2,0,0,0,0,0,3,2,1,2,1,DESA
PDS-10314,3,1,1.0,2,2,1,2,3,0,0,0,0,1,0,2,0,0,1,DESA
PDS-18808,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,DESA
PDS-19094,3,3,1.0,3,2,2,4,2,1,7,0,0,0,2,1,1,2,0,DESA
PDS-13205,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-4322,3,6,1.0,2,2,2,4,5,2,1,1,0,0,4,3,0,4,1,KELURAHAN
PDS-3162,3,1,1.0,2,2,2,4,2,0,0,0,0,1,0,1,1,0,0,DESA
PDS-2631,3,1,1.0,2,2,2,10,3,2,1,0,2,2,2,4,0,2,3,KELURAHAN
PDS-3175,1,1,1.0,2,2,1,10,4,0,1,0,0,1,1,5,0,0,2,DESA
PDS-2566,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-22596,3,1,1.0,2,2,2,10,8,1,1,0,0,1,1,1,1,4,4,DESA
PDS-17588,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-23170,3,1,0.6690973590855341,2,2,2,12,10,1,2,0,0,0,4,4,1,1,2,DESA
PDS-17001,3,1,1.0,5,2,2,0,4,1,1,0,0,0,0,1,1,0,0,DESA
PDS-3115,3,6,1.0,2,1,2,6,3,0,0,0,0,1,6,2,1,3,6,DESA
PDS-10834,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-24321,3,1,1.0,3,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-13921,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-18984,3,1,1.0,2,2,2,2,3,2,1,0,0,1,0,1,1,0,0,DESA
PDS-2461,3,1,1.0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,DESA
PDS-14915,3,1,1.0,2,2,2,2,3,0,0,0,0,0,2,1,1,0,1,DESA
PDS-11811,3,3,1.0,2,2,2,7,1,0,0,0,0,0,2,1,2,2,0,DESA
PDS-22971,3,1,1.0,2,2,2,2,4,0,0,0,0,1,0,2,1,0,0,DESA
PDS-8093,3,4,1.0,2,2,1,4,5,3,2,1,0,1,3,1,1,4,1,KELURAHAN
PDS-17742,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-7799,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-8998,3,1,1.0,2,2,2,6,3,2,0,0,0,1,0,3,0,0,0,DESA
PDS-12887,3,3,1.0,2,2,2,10,7,3,2,1,1,0,3,4,0,3,4,DESA
PDS-22265,3,1,1.0,2,2,1,2,4,1,0,0,0,2,0,4,1,0,0,DESA
PDS-7777,3,1,1.0,2,2,1,0,2,2,0,0,0,1,0,0,0,0,0,DESA
PDS-14202,1,1,1.0,2,2,1,0,4,1,0,0,0,1,0,2,0,0,0,DESA
PDS-17975,3,1,0.9916158536585366,2,2,0,0,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-15490,3,1,1.0,2,2,2,2,5,1,0,0,0,0,0,1,1,0,0,DESA
PDS-24910,3,3,1.0,3,2,0,0,3,2,2,1,0,0,2,1,1,2,2,KELURAHAN
PDS-3141,3,1,1.0,2,2,1,2,2,1,1,0,0,0,2,3,1,2,2,DESA
PDS-12473,3,1,1.0,5,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-5339,3,4,1.0,2,2,1,2,3,3,5,0,0,0,16,0,0,1,5,KELURAHAN
PDS-23073,3,4,1.0,2,2,2,3,3,1,0,0,0,1,1,1,0,4,0,KELURAHAN
PDS-16932,3,1,0.9955947136563876,5,2,2,2,4,3,0,0,0,0,0,1,1,0,0,DESA
PDS-7119,3,1,1.0,3,2,2,4,4,0,0,0,0,1,0,3,2,0,0,DESA
PDS-6938,1,1,1.0,2,2,0,2,3,0,0,0,0,1,0,1,0,0,0,DESA
PDS-16411,3,3,1.0,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,DESA
PDS-17452,3,1,1.0,2,2,2,6,3,0,0,0,0,0,0,2,0,0,0,DESA
PDS-3919,1,1,1.0,5,2,2,8,4,2,2,0,0,1,0,3,0,0,0,DESA
PDS-5530,1,1,1.0,2,2,2,4,2,2,1,0,0,0,0,1,1,0,0,DESA
PDS-5399,3,1,0.9978021978021978,2,2,2,2,2,0,0,0,0,1,0,2,0,0,0,DESA
PDS-11361,3,3,1.0,2,2,2,10,2,1,1,1,0,0,4,1,0,5,2,KELURAHAN
PDS-14381,3,3,1.0,2,1,1,6,4,1,0,0,0,0,0,5,1,1,0,DESA
PDS-17286,3,1,1.0,2,2,1,3,1,0,0,0,0,0,2,3,2,4,0,DESA
PDS-20268,3,1,1.0,2,2,2,4,3,2,1,0,0,0,2,2,0,1,2,DESA
PDS-10741,1,1,1.0,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-16822,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-8321,3,1,1.0,2,2,0,4,3,1,0,0,0,0,3,3,1,3,0,DESA
PDS-15700,3,1,1.0,2,2,2,2,3,1,0,0,0,1,0,0,0,0,0,DESA
PDS-11113,3,4,1.0,2,2,2,18,3,3,2,0,0,0,4,0,0,1,1,DESA
