id,topografi,pekerjaan_utama,prop_pln,bhn_bakar_masak,pemukiman_kumuh,pemukiman_bantaran,jml_paud_tk,jml_sd_sederajat,jml_smp_sederajat,jml_sma_sederajat,jml_akademi_pt,jml_rs_rsb,jml_puskesmas_pustu,jml_poli_dokter,jml_bersalin_bidan,jml_poskesdes_polindes,jml_dr_drg,jml_bank
PDS-20562,3,4,1.0,2,2,1,2,3,1,1,0,2,0,2,2,1,5,0
PDS-20563,3,1,1.0,2,2,0,2,2,1,0,0,0,0,1,2,0,1,1
PDS-20564,3,1,1.0,2,2,2,4,1,0,2,0,1,0,0,1,1,0,0
PDS-20568,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-20571,3,1,1.0,2,2,0,2,2,0,0,0,0,1,0,1,1,0,0
PDS-20582,3,1,1.0,2,2,1,0,2,1,1,0,0,1,0,2,1,0,1
PDS-20584,1,1,1.0,5,2,2,2,2,0,0,0,0,0,0,1,1,1,0
PDS-20585,1,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-20588,3,1,1.0,2,2,2,6,5,2,1,0,0,1,0,1,2,0,0
PDS-20591,3,1,1.0,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0
PDS-20596,3,1,1.0,2,2,2,5,2,0,3,0,0,0,3,2,0,3,0
PDS-20599,3,1,1.0,2,2,1,4,2,2,2,0,0,0,0,1,2,0,0
PDS-20603,3,1,1.0,2,1,1,2,4,1,0,0,0,0,0,2,1,0,0
PDS-20608,3,1,1.0,2,2,2,4,1,1,0,0,0,1,0,1,0,0,0
PDS-20610,3,3,1.0,2,1,2,10,5,2,3,0,0,1,3,4,0,4,0
PDS-20612,1,1,1.0,2,2,2,12,5,2,1,0,0,1,0,6,0,0,0
PDS-20617,1,1,1.0,2,2,2,6,2,1,1,0,0,0,0,0,1,0,0
PDS-20619,3,1,1.0,2,2,2,4,4,2,0,0,0,1,0,1,0,1,1
PDS-20621,3,1,1.0,5,2,2,4,2,0,0,0,0,0,0,1,1,0,0
PDS-20627,3,1,0.9993800371977681,2,2,2,8,6,2,2,0,0,1,1,1,1,0,1
PDS-20634,1,1,1.0,2,2,2,2,3,0,0,0,0,1,0,1,1,0,0
PDS-20636,3,1,1.0,2,2,2,2,3,0,0,0,0,1,0,1,1,0,0
PDS-20643,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0
PDS-20644,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,1,0,0
PDS-20645,3,3,1.0,2,2,2,2,2,0,1,0,0,0,1,1,1,1,0
PDS-20646,1,1,1.0,5,2,1,6,3,1,0,0,0,1,0,0,2,0,0
PDS-20653,3,1,1.0,2,2,2,2,2,2,1,0,0,1,3,1,0,1,1
PDS-20661,3,1,1.0,2,2,0,2,3,2,1,0,0,1,0,2,0,0,0
PDS-20663,3,1,1.0,2,2,0,4,2,1,0,0,0,0,0,1,1,0,0
PDS-20667,2,1,1.0,3,2,2,10,4,0,1,0,0,0,1,2,1,1,5
PDS-20670,1,1,1.0,2,2,2,2,3,0,0,0,0,0,0,1,1,0,0
PDS-20671,3,1,1.0,2,2,2,2,2,0,1,0,0,0,0,1,2,0,0
PDS-20674,3,4,1.0,3,2,2,10,8,4,3,0,0,0,5,3,1,2,10
PDS-20678,3,1,1.0,2,2,0,16,7,1,0,0,0,0,1,1,0,1,0
PDS-20692,3,1,0.9867819013726487,2,1,1,6,4,3,1,0,0,1,1,6,1,3,0
PDS-20696,3,1,1.0,2,2,2,2,3,2,1,0,0,0,2,1,1,0,0
PDS-20701,3,1,0.7246770904146839,3,2,0,6,5,2,2,0,0,1,0,0,1,0,0
PDS-20703,3,1,1.0,2,2,2,10,5,2,3,0,0,1,3,1,1,0,0
PDS-20715,3,1,1.0,2,2,0,4,1,0,0,0,0,0,0,2,2,0,0
PDS-20725,1,1,0.9928143712574851,2,2,2,4,5,1,1,0,0,1,0,0,2,0,0
PDS-20734,3,1,0.9975288303130149,2,2,0,2,2,0,0,0,0,0,0,0,1,0,0
PDS-20741,3,7,0.9920542182752979,2,2,1,14,7,4,4,0,0,1,2,2,0,0,0
PDS-20749,2,1,1.0,2,2,1,2,2,2,1,0,0,0,0,2,2,0,0
PDS-20754,3,1,1.0,2,2,2,6,6,2,2,1,0,1,0,1,0,3,1
PDS-20765,3,1,1.0,2,2,2,4,4,2,1,0,0,1,1,5,0,2,0
PDS-20769,3,1,1.0,2,2,2,2,2,2,3,0,0,1,0,1,0,0,0
PDS-20773,3,1,1.0,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0
PDS-20784,3,3,1.0,2,2,2,26,5,3,3,0,0,1,2,6,0,0,0
PDS-20787,3,1,1.0,2,2,0,6,6,1,3,0,0,0,0,2,2,0,0
PDS-20790,1,1,1.0,5,2,2,0,1,0,0,0,0,0,0,0,1,0,0
PDS-20793,3,1,1.0,2,2,0,4,3,2,0,0,0,0,0,1,1,0,0
PDS-20798,1,1,1.0,2,2,2,0,3,0,0,0,0,1,0,0,0,0,0
PDS-20807,3,1,1.0,2,2,1,2,3,1,0,0,0,1,0,1,0,0,0
PDS-20809,3,1,1.0,2,2,1,2,2,1,0,0,0,0,0,1,2,0,0
PDS-20810,3,1,1.0,2,2,1,4,2,0,0,0,0,0,0,0,1,0,0
PDS-20811,1,1,1.0,2,2,2,4,3,0,0,0,0,1,0,1,1,0,0
PDS-20816,1,1,1.0,2,2,2,8,2,0,0,0,0,1,0,0,0,0,0
PDS-20818,3,1,1.0,2,2,0,2,3,1,0,0,0,1,0,1,2,0,0
PDS-20820,1,1,1.0,2,2,2,2,2,1,0,0,0,0,0,1,2,0,0
PDS-20830,3,4,1.0,2,1,2,6,6,2,2,0,0,0,5,3,1,0,7
PDS-20841,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,2,0,0,0
PDS-20853,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,0,0,0
PDS-20857,3,1,1.0,2,2,2,4,2,1,0,0,0,0,0,1,0,0,0
PDS-20858,3,7,1.0,2,1,2,2,1,0,0,0,0,1,0,0,1,0,0
PDS-20867,3,4,1.0,2,2,1,6,4,1,0,0,0,1,0,1,1,1,0
PDS-20873,3,1,1.0,2,2,2,4,3,2,1,0,0,1,0,1,1,0,0
PDS-20876,3,1,1.0,2,2,2,2,2,2,1,0,0,1,1,1,1,1,0
PDS-20877,3,6,1.0,2,2,0,2,3,3,1,0,0,0,1,2,0,3,0
PDS-20878,3,6,1.0,2,2,1,10,4,1,3,0,0,1,1,3,0,2,1
PDS-20879,3,3,1.0,2,2,0,0,7,2,2,0,0,1,19,4,0,11,0
PDS-20881,3,1,1.0,2,2,2,2,3,1,0,0,0,1,0,1,1,0,0
PDS-20889,3,3,1.0,2,2,2,8,2,1,1,0,0,0,1,1,1,0,0
PDS-20908,3,1,1.0,2,2,1,16,2,1,0,0,0,1,1,2,1,0,0
PDS-20909,3,1,1.0,2,2,2,2,3,1,0,0,0,1,2,4,1,0,0
PDS-20915,3,1,1.0,2,2,2,2,4,0,0,0,0,0,0,0,2,0,0
PDS-20917,3,1,1.0,2,2,2,4,2,0,0,0,0,1,2,2,1,0,0
PDS-20932,3,1,1.0,3,2,2,6,3,1,1,0,0,0,0,1,2,0,0
PDS-20933,3,1,1.0,2,2,2,6,5,1,0,0,1,2,0,1,2,0,0
PDS-20937,3,1,1.0,3,2,2,2,1,0,0,0,0,0,0,1,2,0,0
PDS-20940,1,1,1.0,2,2,2,8,3,1,0,0,0,1,0,2,1,0,0
PDS-20943,1,1,1.0,2,2,0,6,2,1,1,0,0,0,0,1,1,2,0
PDS-20954,3,4,0.997920997920998,2,2,2,4,3,0,3,0,0,1,4,1,1,1,3
PDS-20955,1,1,1.0,2,2,2,6,3,0,0,0,0,0,0,1,1,0,0
PDS-20961,3,1,1.0,2,2,2,4,2,0,0,0,0,1,0,1,0,0,0
PDS-20962,3,1,1.0,2,2,2,6,4,0,0,0,0,0,0,2,0,0,0
PDS-20963,3,1,1.0,2,2,1,6,2,0,0,0,0,1,0,1,1,0,0
PDS-20964,3,1,1.0,2,2,1,6,3,2,1,0,0,0,1,4,0,0,0
PDS-20970,1,1,1.0,2,2,2,20,4,1,0,0,0,2,2,3,0,1,1
PDS-20976,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-20977,3,1,1.0,2,2,2,18,7,2,1,0,0,1,0,2,1,0,0
PDS-20980,3,1,1.0,5,2,1,8,6,2,0,0,0,1,0,0,2,0,0
PDS-20981,3,1,0.9988713318284425,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0
PDS-20988,1,1,1.0,2,2,2,10,4,1,0,0,0,1,2,3,1,2,1
PDS-21009,3,1,1.0,2,2,0,4,2,0,0,0,0,0,0,1,1,0,0
PDS-21013,3,1,1.0,2,2,2,4,2,1,0,0,0,0,0,1,1,0,0
PDS-21021,2,1,0.0,2,2,2,6,2,0,0,0,0,0,0,1,2,0,0
PDS-21022,3,4,1.0,2,1,1,8,3,2,1,1,0,1,3,0,0,3,0
PDS-21031,3,1,1.0,2,2,2,4,2,0,1,0,0,0,0,1,2,0,0
PDS-21037,3,1,1.0,2,2,2,8,9,2,1,0,0,0,0,4,3,0,0
PDS-21039,3,1,0.9981331673926571,2,2,2,2,5,4,2,0,0,0,0,2,1,0,0
PDS-21043,3,3,1.0,2,2,1,8,7,4,5,0,0,1,8,8,1,0,0
PDS-21063,3,1,0.0,2,2,2,8,2,1,0,0,0,1,0,1,0,0,0
PDS-21076,3,1,1.0,2,2,0,4,2,1,3,0,0,0,0,0,1,0,0
PDS-21084,3,1,1.0,3,2,1,20,7,4,1,0,0,1,4,4,0,4,3
PDS-21090,3,3,0.9987085109130828,2,2,2,32,15,5,2,1,1,2,13,5,0,2,0
PDS-21095,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,1,1,0,0
PDS-21104,3,1,1.0,2,2,1,4,4,2,1,0,0,0,3,4,1,3,2
PDS-21108,3,6,1.0,2,2,0,14,4,3,2,0,3,0,15,6,0,16,4
PDS-21117,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0
PDS-21122,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,0,1,3,0
PDS-21126,3,3,1.0,2,2,1,10,2,1,0,0,1,0,0,1,1,0,0
PDS-21137,3,6,1.0,3,2,2,38,3,4,4,0,0,1,3,2,0,3,1
PDS-21139,3,1,1.0,2,2,0,4,2,2,0,0,0,0,0,2,2,0,0
PDS-21142,1,1,1.0,2,2,2,6,5,1,0,0,0,1,0,2,0,0,0
PDS-21163,3,1,1.0,2,2,1,4,5,1,0,0,0,2,1,1,0,0,1
PDS-21165,3,1,0.9874213836477987,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0
PDS-21166,3,1,1.0,2,2,2,2,2,1,0,0,0,0,0,1,1,0,0
PDS-21169,3,1,1.0,2,2,2,4,1,0,0,0,0,1,2,0,1,2,0
PDS-21173,1,1,1.0,2,2,2,2,2,0,0,0,0,1,0,1,0,1,0
PDS-21175,3,1,1.0,2,2,0,0,3,1,0,0,0,1,0,0,1,0,0
PDS-21177,3,3,1.0,2,2,0,10,9,2,3,0,1,1,19,26,1,0,1
PDS-21180,1,1,1.0,5,2,2,0,1,0,0,0,0,1,0,1,2,0,0
PDS-21181,3,6,1.0,2,1,1,8,7,4,8,1,2,1,8,3,0,23,7
PDS-21185,3,1,1.0,2,2,0,6,1,1,0,0,0,0,1,2,0,0,0
PDS-21196,3,1,1.0,2,2,2,2,3,1,1,0,0,0,0,1,1,0,1
PDS-21200,3,1,1.0,2,2,0,12,8,1,1,0,0,1,1,2,2,1,0
PDS-21205,3,1,1.0,2,2,0,4,4,1,0,0,0,1,1,4,0,1,1
PDS-21218,3,1,1.0,2,2,2,4,2,0,0,0,0,0,1,1,1,1,1
PDS-21224,3,1,0.915,3,2,1,4,3,1,1,0,0,0,1,1,0,0,0
PDS-21234,3,1,0.9920760697305864,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0
PDS-21244,3,4,1.0,1,2,2,8,2,1,2,0,1,2,30,0,1,7,7
PDS-21254,1,4,1.0,3,1,1,10,5,4,1,1,0,1,1,3,0,4,3
PDS-21260,3,1,1.0,2,2,2,2,2,1,0,0,0,2,2,1,1,0,0
PDS-21261,3,1,1.0,2,2,2,4,3,0,0,0,0,1,0,2,0,2,0
PDS-21272,1,1,1.0,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0
PDS-21273,1,1,1.0,2,2,1,2,3,1,0,0,0,0,0,1,1,0,0
PDS-21278,3,1,1.0,2,2,1,4,3,0,0,0,0,0,0,2,0,0,0
PDS-21282,1,1,1.0,3,2,1,0,4,1,1,0,0,1,0,0,0,0,0
PDS-21289,1,1,1.0,5,2,2,4,4,0,0,0,0,1,0,0,1,0,0
PDS-21290,3,1,1.0,2,2,2,2,3,0,0,1,0,0,0,1,1,0,0
PDS-21293,3,1,1.0,2,2,1,10,1,1,0,1,0,0,3,2,1,8,0
PDS-21294,3,1,1.0,2,2,2,0,2,1,0,0,0,0,0,1,0,0,0
PDS-21296,3,3,1.0,2,1,2,16,2,1,1,0,0,1,2,1,1,0,2
PDS-21301,3,1,1.0,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0
PDS-21311,1,1,1.0,3,2,1,6,5,2,0,0,0,1,0,1,2,0,2
PDS-21313,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-21316,3,6,1.0,3,1,1,2,8,2,3,0,1,1,16,3,0,11,10
PDS-21326,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,0,1,0,0
PDS-21331,2,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-21343,3,6,1.0,2,1,1,16,9,4,2,0,0,0,2,4,0,2,0
PDS-21351,3,1,1.0,2,2,2,2,1,0,0,0,0,0,1,0,2,0,0
PDS-21353,3,1,1.0,2,1,2,2,2,0,0,0,0,0,0,1,2,0,0
PDS-21358,3,1,1.0,5,2,2,4,3,2,0,0,0,1,0,1,2,0,0
PDS-21361,3,1,1.0,2,2,1,6,2,1,0,0,0,0,0,1,0,0,0
PDS-21362,3,1,1.0,2,2,2,2,2,0,0,0,0,0,1,1,0,1,0
PDS-21363,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,0,0,0
PDS-21364,1,1,1.0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0
PDS-21365,3,1,1.0,2,2,2,10,3,1,1,0,0,1,0,1,0,0,0
PDS-21369,3,3,1.0,3,2,2,20,7,6,6,1,0,1,4,2,0,0,0
PDS-21385,3,1,1.0,2,2,2,0,4,2,0,0,0,0,0,2,1,0,0
PDS-21386,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,2,1,0,0
PDS-21387,3,1,1.0,2,2,2,2,1,1,1,0,0,0,0,1,1,0,0
PDS-21390,3,1,1.0,2,1,2,0,3,2,3,0,0,1,0,0,0,1,0
PDS-21401,3,4,1.0,2,2,2,4,2,2,0,1,0,0,2,2,2,4,1
PDS-21410,3,4,1.0,2,2,2,6,5,1,2,0,1,1,2,9,0,2,2
PDS-21416,3,3,1.0,2,1,2,16,10,3,1,0,0,1,9,8,0,4,2
PDS-21417,3,1,1.0,2,1,0,4,4,1,0,0,0,0,1,2,2,1,2
PDS-21422,3,1,1.0,2,2,1,4,5,0,0,0,0,0,0,3,0,0,0
PDS-21428,3,1,1.0,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0
PDS-21432,3,1,1.0,2,2,2,4,7,0,1,0,0,1,1,6,1,0,0
PDS-21437,3,1,0.9932747025349198,2,2,0,4,4,0,0,0,0,0,0,1,2,0,0
PDS-21442,3,1,1.0,2,2,2,2,3,0,0,0,0,0,1,1,0,2,0
PDS-21448,3,1,1.0,2,2,0,4,3,0,0,0,0,0,0,1,1,0,0
PDS-21453,3,1,1.0,2,2,0,8,8,5,4,0,0,1,2,1,1,1,1
PDS-21457,3,6,1.0,2,2,1,2,2,1,0,0,0,1,0,0,1,0,0
PDS-21468,3,3,1.0,1,2,1,18,2,2,1,1,0,0,11,6,2,6,2
PDS-21470,3,1,1.0,2,2,1,2,1,0,0,0,0,0,0,1,1,0,0
PDS-21471,3,4,1.0,2,2,2,2,3,0,0,0,2,1,5,1,1,6,0
PDS-21473,3,1,1.0,2,2,2,5,5,2,2,0,0,1,4,4,0,12,4
PDS-21478,1,1,1.0,3,2,2,4,2,2,2,0,0,1,0,2,1,0,1
PDS-21485,3,3,1.0,2,2,0,9,7,5,5,0,3,0,4,6,0,3,8
PDS-21486,1,1,1.0,5,2,2,4,2,0,0,0,0,1,0,1,0,0,0
PDS-21493,3,1,1.0,2,2,2,6,3,0,0,0,0,0,0,1,1,0,0
PDS-21494,1,1,1.0,2,2,0,4,2,0,0,0,0,1,0,1,2,0,0
PDS-21495,3,1,1.0,2,2,2,4,1,1,0,0,0,0,0,1,2,0,0
PDS-21500,3,1,1.0,2,2,2,6,3,0,0,0,1,1,0,0,0,0,0
PDS-21501,3,6,1.0,2,2,0,4,3,1,0,0,0,0,0,1,0,3,0
PDS-21509,3,6,1.0,2,2,2,1,5,1,1,1,1,0,6,4,1,10,7
PDS-21511,3,1,1.0,2,2,2,6,3,1,1,0,0,2,0,1,1,0,1
PDS-21519,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-21521,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,2,1,0,1
PDS-21526,3,6,1.0,3,2,2,0,2,1,0,0,0,0,2,1,1,0,1
PDS-21527,3,1,1.0,5,2,0,2,3,1,0,0,0,0,0,1,2,0,0
PDS-21535,3,1,1.0,2,2,1,9,4,2,1,0,0,0,4,4,1,4,0
PDS-21536,3,4,1.0,2,1,2,3,8,6,4,1,1,1,10,0,1,5,15
PDS-21539,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0
PDS-21540,3,3,1.0,2,1,2,8,6,2,3,0,0,0,0,3,0,0,0
PDS-21542,3,1,1.0,2,2,2,4,3,1,1,0,0,0,0,1,1,3,0
PDS-21543,3,3,1.0,2,1,2,2,2,0,0,0,0,0,5,1,0,0,0
PDS-21545,3,4,1.0,2,2,0,0,13,4,4,0,1,1,5,2,0,0,3
PDS-21546,3,1,1.0,2,1,1,6,2,1,2,0,0,1,0,0,0,0,0
PDS-21548,3,6,1.0,2,2,2,3,5,1,1,0,0,1,5,4,0,6,2
PDS-21551,3,1,1.0,2,2,2,8,2,1,1,0,0,0,0,1,1,0,0
PDS-21557,3,6,1.0,2,2,2,10,4,1,0,0,0,0,1,1,0,3,1
PDS-21560,3,6,1.0,2,2,0,4,2,1,0,0,0,1,1,0,1,0,0
PDS-21563,1,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0
PDS-21564,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,1,1,0
PDS-21567,3,1,1.0,2,2,1,4,4,2,2,0,0,0,1,2,1,0,0
PDS-21573,3,1,1.0,2,2,0,4,2,2,0,0,0,0,2,3,0,0,0
PDS-21574,3,1,1.0,2,2,2,7,4,1,0,0,0,1,0,1,1,0,0
PDS-21576,3,6,1.0,2,2,0,6,3,1,0,0,0,1,1,2,2,1,0
PDS-21584,1,1,1.0,5,2,2,0,3,1,0,0,0,0,0,0,1,0,0
PDS-21588,3,1,1.0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0
PDS-21592,3,1,1.0,2,1,2,8,4,2,0,0,0,0,1,2,1,1,1
PDS-21593,3,4,1.0,2,1,1,8,3,1,2,0,0,1,7,2,1,5,8
PDS-21607,1,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-21613,3,1,1.0,2,2,2,4,4,2,3,0,0,1,0,2,1,0,3
PDS-21617,3,1,1.0,2,2,2,12,4,1,1,0,0,0,0,2,2,0,2
PDS-21622,3,1,1.0,2,2,2,4,4,1,0,0,0,1,0,2,1,0,0
PDS-21627,3,4,1.0,2,2,2,7,5,5,7,0,0,0,5,2,1,5,6
PDS-21628,2,1,1.0,2,2,2,2,2,0,0,0,0,1,0,1,1,0,0
PDS-21633,3,3,1.0,2,2,0,12,8,2,0,0,1,0,5,9,0,5,0
PDS-21634,3,1,1.0,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0
PDS-21637,3,1,1.0,2,2,0,2,1,0,1,0,0,0,1,2,1,0,0
PDS-21665,3,1,1.0,2,2,1,2,1,0,0,0,0,0,0,2,1,0,0
PDS-21676,3,1,1.0,2,2,2,2,2,0,0,0,0,0,2,2,1,3,0
PDS-21678,3,1,1.0,2,2,2,12,6,2,1,0,0,1,0,4,1,0,0
PDS-21690,1,1,1.0,2,1,2,10,5,2,3,0,0,1,1,2,1,1,0
PDS-21699,3,1,1.0,2,2,2,1,3,0,0,0,0,0,1,1,1,2,0
PDS-21700,3,3,1.0,2,2,1,8,7,2,0,0,0,1,3,3,0,3,0
PDS-21709,1,1,1.0,5,2,1,2,2,0,0,0,0,0,0,1,1,0,0
PDS-21726,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,1,1,0,0
PDS-21727,3,1,1.0,2,2,2,2,1,0,1,0,0,0,0,1,0,0,0
PDS-21728,3,1,1.0,2,2,2,4,3,1,0,0,0,0,0,1,1,0,0
PDS-21729,3,6,1.0,2,2,2,7,7,0,0,0,0,1,2,2,1,1,1
PDS-21731,3,4,1.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0
PDS-21733,3,1,1.0,2,2,0,6,3,0,0,0,0,0,0,0,2,0,0
PDS-21737,1,1,1.0,5,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-21741,3,1,1.0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
PDS-21753,3,3,1.0,2,2,1,4,2,0,0,0,0,0,2,1,1,0,0
PDS-21755,3,1,1.0,2,2,2,14,3,1,1,0,0,1,2,3,2,3,0
PDS-21756,1,1,1.0,2,2,2,6,4,1,1,0,0,0,0,1,1,0,0
PDS-21768,3,1,1.0,2,2,2,4,2,1,1,0,0,2,3,3,0,0,1
PDS-21772,3,1,1.0,2,2,0,2,2,2,0,0,0,1,0,0,0,0,0
PDS-21777,3,1,1.0,2,2,0,4,2,1,1,1,0,0,0,0,1,0,0
PDS-21778,3,1,1.0,2,2,1,6,3,0,0,0,0,0,0,0,1,0,0
PDS-21779,3,1,0.8487914558740866,2,2,2,2,3,1,0,0,0,1,0,1,0,0,0
PDS-21786,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,0,1,0,0
PDS-21787,3,1,1.0,2,2,2,2,1,1,0,0,0,1,0,1,0,0,0
PDS-21793,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,5,1,0,0
PDS-21798,1,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0
PDS-21799,3,1,1.0,2,2,1,4,2,2,2,0,0,0,0,1,1,0,1
PDS-21800,3,1,1.0,2,1,2,20,8,3,3,1,0,1,2,4,1,1,0
PDS-21801,3,1,1.0,2,2,2,4,8,1,2,0,0,2,1,2,2,1,0
PDS-21805,3,1,1.0,2,2,2,6,4,1,0,0,0,0,1,1,1,0,0
PDS-21818,3,3,1.0,2,2,0,2,2,2,1,0,0,1,1,7,0,1,1
PDS-21825,1,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-21826,3,1,1.0,3,2,0,2,4,2,1,0,0,1,0,1,1,0,0
PDS-21828,3,1,1.0,2,2,2,4,3,0,3,0,0,1,2,3,2,2,2
PDS-21830,3,2,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,1
PDS-21834,3,1,1.0,2,2,1,14,3,1,0,0,0,1,0,3,2,0,0
PDS-21835,1,1,1.0,2,2,2,0,2,1,0,0,0,1,0,0,0,1,0
PDS-21844,3,1,1.0,2,2,2,0,3,0,0,0,0,1,1,0,0,1,0
PDS-21848,3,1,1.0,2,2,2,4,2,0,0,0,0,0,1,0,1,2,0
PDS-21853,3,1,1.0,2,2,2,0,3,1,0,0,0,0,0,2,1,0,0
PDS-21856,3,1,1.0,2,2,1,4,3,1,1,0,0,0,0,1,1,2,0
PDS-21857,3,3,1.0,2,2,0,0,3,0,0,0,0,1,0,3,1,0,0
PDS-21863,3,1,1.0,2,2,0,6,2,0,0,0,0,0,0,1,1,0,0
PDS-21871,3,1,1.0,2,2,2,4,2,1,1,0,0,1,1,1,0,1,0
PDS-21875,1,1,0.9994311717861206,3,2,2,4,3,1,0,0,0,0,0,0,0,0,0
PDS-21888,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0
PDS-21904,3,3,0.9846350832266325,2,2,2,6,3,2,0,0,0,1,0,1,0,0,0
PDS-21910,3,3,1.0,3,1,2,10,4,2,3,1,1,0,3,4,0,5,3
PDS-21917,1,1,1.0,2,2,2,8,4,0,0,0,0,1,0,2,0,0,0
PDS-21919,3,1,1.0,2,2,2,2,5,2,4,1,1,1,2,2,0,1,1
PDS-21920,3,1,1.0,2,2,2,4,3,1,0,0,0,1,1,0,2,1,0
PDS-21924,3,1,1.0,2,2,2,8,4,1,0,0,0,0,0,1,1,0,0
PDS-21926,3,1,1.0,2,2,2,4,3,2,0,0,0,1,1,1,1,1,0
PDS-21928,3,1,1.0,2,2,2,5,2,1,1,0,0,1,1,2,0,1,2
PDS-21932,3,3,1.0,2,2,2,4,2,0,0,0,0,0,0,1,0,0,0
PDS-21933,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,0,0,0
PDS-21937,3,1,1.0,2,2,2,2,4,1,0,0,0,0,0,0,1,0,0
PDS-21946,3,1,1.0,2,2,0,6,4,1,0,0,0,1,2,4,1,2,0
PDS-21950,3,1,1.0,2,2,2,12,8,0,0,0,1,1,8,5,1,5,1
PDS-21952,3,1,1.0,3,2,2,2,1,0,0,0,0,0,1,2,1,0,0
PDS-21954,3,3,1.0,2,1,0,4,5,0,1,1,0,0,3,0,0,4,3
PDS-21960,3,1,1.0,2,2,2,6,5,0,0,0,0,0,0,2,2,0,0
PDS-21963,3,3,1.0,2,2,2,10,6,3,3,1,0,1,2,1,0,0,0
PDS-21970,3,3,1.0,2,2,0,2,1,1,1,0,0,1,1,2,2,1,0
PDS-21973,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-21975,3,4,1.0,2,1,1,4,10,6,3,1,0,1,4,6,1,9,9
PDS-21976,3,1,1.0,2,2,2,4,2,0,0,0,0,0,2,1,2,2,0
PDS-21977,3,1,1.0,2,2,2,2,2,1,1,0,0,0,0,1,2,0,0
PDS-21981,3,3,1.0,2,2,2,2,2,2,0,0,2,0,0,1,2,1,0
PDS-21986,3,1,1.0,2,2,2,6,3,3,2,0,0,1,2,3,0,2,2
PDS-21988,3,1,1.0,2,2,1,4,3,0,0,0,0,0,0,1,1,0,0
PDS-21989,3,3,1.0,2,2,1,14,6,1,1,0,0,2,0,2,1,2,0
PDS-21992,3,1,1.0,2,2,0,10,6,2,2,0,0,1,1,1,1,1,1
PDS-22003,3,1,1.0,2,2,1,4,3,0,0,0,0,0,0,5,2,1,0
PDS-22004,1,1,1.0,2,2,2,2,4,0,0,0,0,0,0,1,0,0,0
PDS-22009,3,4,1.0,2,1,0,5,8,7,4,2,0,0,6,5,1,13,6
PDS-22010,3,1,1.0,2,2,1,2,3,0,0,0,0,0,0,1,1,1,0
PDS-22011,3,1,1.0,2,2,1,2,5,1,0,0,0,1,0,1,0,0,0
PDS-22016,3,1,1.0,2,2,2,4,3,1,0,0,0,1,2,2,0,0,0
PDS-22017,3,4,1.0,2,2,0,4,1,0,0,0,1,0,4,0,0,2,6
